year,stint,GP,blocks,threeAttempted,dq,PostBlocks,PostthreeMade,PostDQ,FG%,FT%,Avg_Assists_Per_Game,Durability_Ratio,POSITION_METRIC,playoff,playerID,tmID,pos
10,0,34,8,0,0,0,0,0,0.4166666666666667,0.7032967032967034,0.14705882352941177,0.2659313725490196,0.06597031335898845,0,holliqu01w,MIN,C
1,0,29,4,11,0,0,0,0,0.4714285714285714,0.7,0.4827586206896552,0.19468390804597702,0.133769322235434,0,holmejo01w,DET,F
9,0,17,1,17,0,0,0,0,0.25806451612903225,0.7272727272727273,0.6470588235294118,0.24877450980392157,0.3137254901960784,0,holmese01w,HOU,G-F
9,0,34,5,76,0,0,1,0,0.39069767441860465,0.7959183673469388,2.0294117647058822,0.47120098039215685,0.2662271805273834,1,holtam01w,CON,F
10,0,23,2,50,0,0,0,0,0.3252032520325203,0.8301886792452831,1.9130434782608696,0.3442028985507246,0.27736131934032987,0,holtam01w,CON,F
1,0,3,0,0,0,0,0,0,0.0,1.0,0.0,0.027777777777777776,0.0,0,hopeky01w,SAS,C
9,0,34,10,45,1,7,6,0,0.36818181818181817,0.6627906976744186,2.6470588235294117,0.5925245098039216,0.26345083487940635,1,hornbal01w,DET,G
10,0,32,9,64,2,3,3,1,0.3992248062015504,0.5925925925925926,3.3125,0.6686197916666666,0.22661396574440054,1,hornbal01w,DET,G
9,0,33,13,0,0,0,0,0,0.4915254237288136,0.7407407407407407,0.8484848484848485,0.3667929292929293,0.3187042842215256,0,houstch01w,MIN,F
10,0,34,21,69,2,0,0,0,0.4654255319148936,0.7272727272727273,1.7352941176470589,0.4852941176470588,0.47160243407707914,0,houstch01w,MIN,F
9,1,22,6,39,2,0,0,0,0.5,0.9545454545454546,1.0,0.28125,0.07646559048428206,1,humphta01w,DET,C
9,2,8,2,29,0,0,0,0,0.4146341463414634,0.5882352941176471,1.125,0.5520833333333334,0.07009345794392523,0,humphta01w,WAS,C
10,2,19,6,59,0,0,0,0,0.39855072463768115,0.8076923076923077,0.42105263157894735,0.37280701754385964,0.08853910477127397,0,humphta01w,MIN,C
10,1,9,3,12,0,0,0,0,0.25,0.6,0.3333333333333333,0.1550925925925926,0.09345794392523363,1,humphta01w,WAS,C
6,0,12,6,8,0,0,0,0,0.3181818181818182,0.8,0.4166666666666667,0.21180555555555555,0.24425287356321843,0,irvinsa01w,PHO,F
7,0,7,8,3,0,0,0,0,0.15384615384615385,0.6,0.14285714285714285,0.1130952380952381,0.12315270935960593,0,irvinsa01w,PHO,F
8,0,23,10,4,0,1,0,0,0.32558139534883723,0.5,0.30434782608695654,0.12409420289855072,0.14992503748125938,1,irvinsa01w,SAS,F
9,0,21,5,4,0,1,0,0,0.3225806451612903,0.6363636363636364,0.14285714285714285,0.11904761904761904,0.1477832512315271,1,irvinsa01w,SAS,F
1,0,27,3,43,0,0,0,0,0.3125,0.75,2.3333333333333335,0.3773148148148148,0.2290909090909091,0,ivanyda01w,SAS,G
4,0,4,1,2,0,0,0,0,0.375,0.0,0.5,0.17708333333333334,0.18181818181818182,0,ivanyda01w,PHO,G
6,0,30,0,45,0,0,0,0,0.373134328358209,0.625,2.2666666666666666,0.40069444444444446,0.23327615780445968,0,ivanyda01w,SAS,G
7,0,31,0,37,0,0,0,0,0.26785714285714285,0.6666666666666666,1.6129032258064515,0.2163978494623656,0.47846889952153115,0,ivanyda01w,SAS,G
2,0,32,5,70,0,0,0,0,0.37254901960784315,0.9333333333333333,2.1875,0.4609375,0.36363636363636365,0,iveyni01w,IND,G
3,0,31,3,50,0,0,0,0,0.3472222222222222,0.8095238095238095,1.3548387096774193,0.3010752688172043,0.32231404958677684,1,iveyni01w,IND,G
4,0,27,7,84,0,0,0,0,0.3879310344827586,0.7058823529411765,2.6296296296296298,0.5023148148148148,0.461038961038961,0,iveyni01w,IND,G
5,0,15,3,24,0,0,0,0,0.2972972972972973,0.6666666666666666,1.2,0.24861111111111112,0.5454545454545454,0,iveyni01w,IND,G
6,1,12,0,12,0,0,0,0,0.21739130434782608,1.0,0.8333333333333334,0.17708333333333334,0.36363636363636365,1,iveyni01w,DET,G
6,2,14,0,10,0,0,0,0,0.3333333333333333,1.0,1.4285714285714286,0.2261904761904762,0.6060606060606061,0,iveyni01w,PHO,G
3,0,18,1,3,0,0,0,0,0.41304347826086957,0.7083333333333334,0.3333333333333333,0.16550925925925927,0.12931034482758622,0,jacksde01w,CLE,F
4,0,34,13,70,1,0,0,0,0.39908256880733944,0.7105263157894737,1.5588235294117647,0.5042892156862745,0.22565922920892498,1,jacksde01w,CLE,F
5,0,34,6,12,3,0,0,0,0.3665338645418327,0.7123287671232876,1.5588235294117647,0.49264705882352944,0.2865111561866126,0,jacksde01w,IND,F
6,0,34,12,3,0,2,1,1,0.4074074074074074,0.7529411764705882,0.7352941176470589,0.34068627450980393,0.19523326572008115,1,jacksde01w,IND,F
7,0,22,3,3,0,0,0,0,0.3951612903225806,0.6470588235294118,0.5909090909090909,0.3106060606060606,0.25862068965517243,0,jacksde01w,CHI,F
4,0,33,17,30,1,0,0,0,0.3986013986013986,0.6363636363636364,0.6060606060606061,0.615530303030303,0.5355276907001045,0,jacksgw01w,SAS,F
5,2,14,1,5,0,0,0,0,0.5111111111111111,0.8181818181818182,0.2857142857142857,0.20238095238095238,0.166256157635468,0,jacksgw01w,PHO,F
5,1,19,3,1,0,0,0,0,0.4791666666666667,0.7142857142857143,0.5789473684210527,0.31798245614035087,0.24500907441016334,0,jacksgw01w,SAS,F
6,0,11,3,4,0,0,0,0,0.5,0.5,0.2727272727272727,0.22916666666666666,0.18025078369905956,0,jacksgw01w,PHO,F
2,0,29,64,129,3,0,0,0,0.3669950738916256,0.7272727272727273,1.5172413793103448,0.7191091954022989,0.5729841845994296,0,jacksla01w,SEA,F-C
3,0,28,81,120,1,6,0,0,0.39959016393442626,0.7525773195876289,1.5714285714285714,0.7068452380952381,0.5491000227842333,1,jacksla01w,SEA,F-C
4,0,33,64,123,1,0,0,0,0.4828897338403042,0.825136612021858,1.878787878787879,0.7001262626262627,0.6984190514308585,0,jacksla01w,SEA,F-C
5,0,31,62,115,0,9,16,0,0.47643979057591623,0.8271028037383178,2.0,0.9119623655913979,0.7254004576659039,1,jacksla01w,SEA,F-C
6,0,34,67,118,2,4,4,0,0.4560327198364008,0.8342245989304813,1.7352941176470589,0.7830882352941176,0.6982456140350877,1,jacksla01w,SEA,F-C
7,0,30,51,77,1,7,2,0,0.5347043701799485,0.9014084507042254,1.6666666666666667,0.6520833333333333,0.8528940078728677,1,jacksla01w,SEA,F-C
8,0,31,63,122,1,3,3,0,0.5211538461538462,0.8883495145631068,1.3225806451612903,0.7311827956989247,0.7825902785131844,1,jacksla01w,SEA,F-C
9,0,21,33,95,0,0,0,0,0.45151515151515154,0.9339622641509434,1.2380952380952381,0.6884920634920635,0.6778309409888357,1,jacksla01w,SEA,F-C
10,0,26,45,114,2,0,0,0,0.4628099173553719,0.7972027972027972,0.8461538461538461,0.6754807692307693,0.7235029723068,1,jacksla01w,SEA,F-C
1,0,29,9,0,0,4,0,0,0.5733333333333334,0.5454545454545454,0.3793103448275862,0.3110632183908046,0.6557377049180327,1,jacksta01w,HOU,F-C
2,0,32,11,0,0,1,0,0,0.48314606741573035,0.4782608695652174,0.65625,0.2975260416666667,0.6364749082007343,1,jacksta01w,HOU,F-C
3,0,5,3,0,0,0,0,0,0.375,0.0,0.2,0.2875,0.39473684210526316,1,jacksta01w,HOU,F-C
1,0,17,0,32,0,0,0,0,0.3867924528301887,0.7428571428571429,2.1176470588235294,0.3272058823529412,0.3116883116883117,0,jacksta02w,DET,G
2,0,32,0,39,0,0,0,0,0.3254437869822485,0.6956521739130435,1.5625,0.3235677083333333,0.20202020202020204,0,jacksta02w,POR,G
3,0,32,1,76,0,0,0,0,0.41924398625429554,0.696969696969697,2.96875,0.4505208333333333,0.26988636363636365,0,jacksta02w,POR,G
4,0,34,4,99,0,0,0,0,0.34349030470914127,0.8095238095238095,4.294117647058823,0.5870098039215687,0.3492822966507177,0,jacksta02w,PHO,G
5,0,25,1,25,0,0,3,0,0.42567567567567566,0.7222222222222222,1.96,0.3725,0.29220779220779225,1,jacksta02w,WAS,G
6,0,8,0,9,0,0,0,0,0.15384615384615385,0.0,1.25,0.171875,0.4545454545454546,0,jacksta02w,WAS,G
7,0,3,1,3,0,0,0,0,0.35714285714285715,0.6666666666666666,2.3333333333333335,0.375,0.3181818181818182,0,jacksta02w,PHO,G
8,0,34,12,0,0,1,0,0,0.42105263157894735,0.5909090909090909,0.6764705882352942,0.3167892156862745,0.26369168356997974,1,jacksti02w,NYL,F
9,0,25,8,0,0,0,0,0,0.5159235668789809,0.6301369863013698,1.04,0.41333333333333333,0.49310344827586206,1,jacksti02w,NYL,F
10,0,34,13,0,0,0,0,0,0.44966442953020136,0.71875,0.7058823529411765,0.30330882352941174,0.29411764705882354,0,jacksti02w,NYL,F
5,0,32,0,60,0,0,1,0,0.3238095238095238,0.875,1.53125,0.2779947916666667,0.18989898989898993,1,jacobam01w,MIN,G
6,0,33,4,53,0,0,0,0,0.38461538461538464,0.7241379310344828,2.0606060606060606,0.30176767676767674,0.26877470355731226,0,jacobam01w,MIN,G
7,0,34,2,102,0,0,0,0,0.4485981308411215,0.8245614035087719,3.3823529411764706,0.5275735294117647,0.23232323232323232,0,jacobam01w,MIN,G
8,0,29,0,65,0,0,0,0,0.3333333333333333,0.6153846153846154,1.3793103448275863,0.23563218390804597,0.17738359201773837,0,jacobam01w,MIN,G
9,2,5,0,5,0,0,0,0,0.2727272727272727,1.0,1.2,0.25416666666666665,0.13636363636363635,1,jacobam01w,LAS,G
9,1,6,0,10,0,0,0,0,0.25,0.5,1.8333333333333333,0.2847222222222222,0.25,0,jacobam01w,WAS,G
7,0,21,2,12,0,0,0,0,0.3877551020408163,0.8888888888888888,0.14285714285714285,0.15873015873015872,0.06568144499178982,1,jamesta01w,WAS,F
8,0,31,4,50,0,0,0,0,0.3880597014925373,0.8490566037735849,1.096774193548387,0.26948924731182794,0.13626251390433816,0,jamesta01w,WAS,F
10,0,33,3,87,1,0,12,0,0.34814814814814815,0.8503937007874016,3.242424242424242,0.5751262626262627,0.2456140350877193,1,januabr01w,IND,G
10,0,27,0,99,1,0,0,0,0.41452991452991456,0.7857142857142857,2.185185185185185,0.49691358024691357,0.2234848484848485,0,jekaban01w,CON,G
8,0,19,1,45,0,0,0,0,0.3924050632911392,0.8461538461538461,1.6842105263157894,0.29714912280701755,0.6518518518518518,0,joensca01w,CHI,G-F
9,0,26,2,65,0,0,0,0,0.37362637362637363,0.875,0.5384615384615384,0.21794871794871795,0.49230769230769234,0,joensca01w,CHI,G-F
1,0,32,3,148,1,1,3,0,0.43448275862068964,0.8809523809523809,1.9375,0.7884114583333334,0.17532467532467533,1,johnsad01w,CON,G
3,0,32,2,61,0,0,0,0,0.3756906077348066,0.7058823529411765,0.6875,0.3919270833333333,0.15384615384615385,0,johnsad01w,CON,G
4,0,34,1,49,0,0,0,0,0.36764705882352944,0.75,0.6470588235294118,0.38419117647058826,0.15584415584415584,1,johnsad01w,CON,G
4,0,8,1,5,0,0,0,0,0.2,0.75,0.375,0.1171875,0.035046728971962614,1,johnsch01w,LAS,C
2,0,17,3,7,0,0,0,0,0.56,0.8,0.5294117647058824,0.17034313725490197,0.11663286004056797,0,johnsja01w,CON,F
1,0,29,2,36,0,0,0,0,0.40310077519379844,0.6511627906976745,0.896551724137931,0.34554597701149425,0.1545778834720571,0,johnsla01w,SAS,F
2,0,26,1,30,0,1,0,0,0.2608695652173913,0.8125,0.2692307692307692,0.19471153846153846,0.0629973474801061,1,johnsla01w,SAS,F
3,0,28,2,32,1,0,2,0,0.35555555555555557,0.7272727272727273,0.42857142857142855,0.22991071428571427,0.05849753694581281,1,johnsla01w,SAS,F
4,0,31,1,23,0,0,0,0,0.2535211267605634,0.7272727272727273,0.2903225806451613,0.1875,0.06952169076751946,0,johnsla01w,SAS,F
5,0,6,0,6,0,0,0,0,0.2857142857142857,0.0,0.16666666666666666,0.125,0.014367816091954023,0,johnsla01w,HOU,F
1,0,6,0,5,0,0,0,0,0.5294117647058824,1.0,1.8333333333333333,0.2708333333333333,0.22222222222222224,0,johnsni01w,CHA,G
1,0,12,1,0,0,0,0,0,0.6153846153846154,0.5714285714285714,0.25,0.109375,0.023364485981308407,1,johnspo01w,CLE,C
2,0,18,2,0,0,0,0,0,0.4444444444444444,0.4444444444444444,0.2777777777777778,0.1423611111111111,0.031152647975077878,1,johnspo01w,CLE,C
3,0,31,15,0,0,0,0,0,0.5234899328859061,0.6288659793814433,1.032258064516129,0.5383064516129032,0.13566475731082303,0,johnspo01w,MIA,C
4,0,30,10,0,0,2,0,0,0.5625,0.5588235294117647,0.7333333333333333,0.30277777777777776,0.09345794392523363,1,johnspo01w,CLE,C
5,0,19,3,0,0,0,0,0,0.17647058823529413,0.7619047619047619,0.05263157894736842,0.17214912280701755,0.044269552385636984,0,johnspo01w,HOU,C
1,0,32,7,90,0,2,2,0,0.38095238095238093,0.7302631578947368,5.71875,0.810546875,0.30124777183600715,1,johnssh01w,CON,G
2,0,26,6,104,0,0,0,0,0.3673469387755102,0.7567567567567568,2.6153846153846154,0.6290064102564102,0.22895622895622897,0,johnssh01w,CON,G
3,0,31,7,77,1,0,0,0,0.40359897172236503,0.7663551401869159,5.258064516129032,0.7459677419354839,0.30241187384044527,0,johnssh01w,CON,G
4,0,34,3,73,0,1,5,0,0.4339080459770115,0.7354497354497355,6.323529411764706,0.758578431372549,0.33305012744265083,1,johnssh01w,CON,G
5,0,31,4,76,2,0,0,0,0.3803418803418803,0.7663551401869159,4.387096774193548,0.6411290322580645,0.2497704315886134,0,johnssh01w,SAS,G
6,0,34,5,90,1,0,0,0,0.3651452282157676,0.8308823529411765,4.647058823529412,0.6764705882352942,0.25422365245374096,0,johnssh01w,SAS,G
7,0,32,5,91,0,0,0,0,0.40625,0.8041237113402062,3.65625,0.5690104166666666,0.28363636363636363,0,johnssh01w,SAS,G
8,0,33,2,70,0,2,9,0,0.3470319634703196,0.8108108108108109,2.5454545454545454,0.4703282828282828,0.2545454545454545,1,johnssh01w,DET,G
9,0,33,9,97,0,0,0,0,0.3791469194312796,0.7469879518072289,5.090909090909091,0.6401515151515151,0.3916083916083916,0,johnssh01w,HOU,G
10,0,34,7,61,0,0,1,1,0.33620689655172414,0.8545454545454545,1.6176470588235294,0.4025735294117647,0.18181818181818182,1,johnssh01w,SEA,G
6,0,34,1,43,2,0,0,0,0.45787545787545786,0.7878787878787878,5.205882352941177,0.5962009803921569,0.365702479338843,0,johnste01w,WAS,G
7,0,32,1,26,0,0,1,0,0.40397350993377484,0.803030303030303,5.78125,0.6171875,0.41818181818181815,1,johnste01w,LAS,G
8,0,11,1,3,0,0,0,0,0.32954545454545453,0.6875,2.727272727272727,0.39015151515151514,0.17595307917888564,0,johnste01w,LAS,G
9,0,23,2,10,0,1,2,0,0.3793103448275862,0.7441860465116279,4.0,0.4601449275362319,0.3488943488943489,1,johnste01w,LAS,G
10,0,34,4,87,1,2,13,0,0.4341736694677871,0.8387096774193549,5.617647058823529,0.7156862745098039,0.37559808612440193,1,johnste01w,PHO,G
1,0,31,16,0,1,2,0,0,0.48333333333333334,0.7115384615384616,0.3548387096774194,0.5524193548387096,0.14470907446487788,1,johnsti01w,HOU,C
2,0,32,15,0,0,3,0,0,0.44516129032258067,0.8,0.78125,0.4837239583333333,0.1314252336448598,1,johnsti01w,HOU,C
3,0,32,24,2,0,6,0,0,0.43315508021390375,0.8103448275862069,1.25,0.5638020833333334,0.21028037383177567,1,johnsti01w,HOU,C
4,0,22,7,0,0,0,0,0,0.4411764705882353,0.7391304347826086,0.5909090909090909,0.3693181818181818,0.08920985556499575,1,johnsti01w,HOU,C
5,0,33,17,0,1,0,0,0,0.5,0.75,0.8181818181818182,0.4166666666666667,0.14443500424808833,0,johnsti01w,HOU,C
7,0,32,17,0,0,1,0,0,0.42138364779874216,0.7954545454545454,0.6875,0.4596354166666667,0.1489485981308411,1,johnsti01w,SEA,C
1,0,31,5,71,0,0,6,0,0.43037974683544306,0.8777777777777778,3.2580645161290325,0.8467741935483871,0.5070422535211268,1,johnsvi01w,NYL,G-F
2,0,32,4,82,1,2,6,0,0.42144638403990026,0.8,3.59375,0.7532552083333334,0.4878048780487805,1,johnsvi01w,NYL,G-F
3,0,31,4,76,0,0,14,0,0.4605263157894737,0.7922077922077922,3.5483870967741935,0.8548387096774194,0.5614035087719298,1,johnsvi01w,NYL,G-F
4,0,32,7,96,0,0,0,0,0.4579710144927536,0.8586956521739131,2.34375,0.6783854166666666,0.48611111111111105,0,johnsvi01w,NYL,G-F
5,0,34,4,60,0,1,2,0,0.4066265060240964,0.8902439024390244,4.117647058823529,0.7843137254901961,0.37777777777777777,1,johnsvi01w,NYL,G-F
6,0,34,2,84,0,0,0,0,0.47278911564625853,0.7717391304347826,2.911764705882353,0.6715686274509803,0.47619047619047616,1,johnsvi01w,NYL,G-F
7,0,34,3,69,0,0,0,0,0.3753943217665615,0.8444444444444444,3.588235294117647,0.6151960784313726,0.4444444444444444,0,johnsvi01w,SAS,G-F
8,0,30,8,49,0,1,8,0,0.4296577946768061,0.7777777777777778,4.233333333333333,0.70625,0.5714285714285714,1,johnsvi01w,SAS,G-F
9,0,32,5,39,0,0,4,0,0.4524714828897338,0.7446808510638298,4.46875,0.7591145833333334,0.37606837606837606,1,johnsvi01w,SAS,G-F
10,0,32,4,56,0,0,5,0,0.4666666666666667,0.8484848484848485,2.84375,0.5384114583333334,0.5,1,johnsvi01w,SAS,G-F
3,0,32,17,10,2,1,1,0,0.4007936507936508,0.6,0.96875,0.439453125,0.23976293103448276,1,jonesas01w,WAS,F
4,0,34,25,17,1,0,0,0,0.4336917562724014,0.7454545454545455,1.5294117647058822,0.4583333333333333,0.34229208924949295,0,jonesas01w,WAS,F
5,0,34,18,6,0,1,0,0,0.4178082191780822,0.8135593220338984,1.4705882352941178,0.5330882352941176,0.29918864097363085,1,jonesas01w,CON,F
6,0,33,7,5,0,4,0,0,0.4835820895522388,0.5822784810126582,1.4242424242424243,0.5574494949494949,0.3160919540229885,1,jonesas01w,CON,F
7,0,34,20,19,0,3,0,0,0.43896103896103894,0.7263157894736842,1.6470588235294117,0.5453431372549019,0.4639959432048682,1,jonesas01w,CON,F
8,0,30,23,12,1,2,1,0,0.45358649789029537,0.7628865979381443,2.8333333333333335,0.7347222222222223,0.5258620689655172,1,jonesas01w,CON,F
9,0,33,26,23,2,1,0,0,0.47244094488188976,0.8013245033112583,2.5757575757575757,0.6698232323232324,0.5250783699059561,1,jonesas01w,CON,F
10,0,23,13,16,1,0,0,0,0.4690265486725664,0.7625,2.4347826086956523,0.6585144927536232,0.5097451274362819,0,jonesas01w,CON,F
5,0,31,5,32,0,0,0,0,0.35514018691588783,0.8064516129032258,1.4838709677419355,0.27352150537634407,0.3333333333333333,1,jonesch01w,DET,G-F
6,1,21,2,37,0,0,0,0,0.40707964601769914,0.7894736842105263,1.0952380952380953,0.3263888888888889,0.6486486486486487,1,jonesch01w,DET,G-F
6,2,10,3,32,0,0,0,0,0.3493975903614458,0.631578947368421,3.0,0.5854166666666667,0.4583333333333333,0,jonesch01w,MIN,G-F
7,0,6,0,4,0,0,0,0,0.5555555555555556,1.0,0.5,0.13194444444444445,1.0,0,jonesch01w,MIN,G-F
1,0,21,0,35,0,0,0,0,0.2631578947368421,0.6875,0.47619047619047616,0.23115079365079366,0.07272727272727274,0,jonesja01w,MIA,G
1,0,9,1,6,0,0,0,0,0.42105263157894735,0.5,0.2222222222222222,0.125,0.09090909090909091,0,jonesla01w,CHA,G
1,0,32,2,45,2,0,6,0,0.4572127139364303,0.6949152542372882,2.3125,0.751953125,0.19090909090909092,1,jonesme01w,CLE,G
2,0,30,4,34,0,1,1,0,0.4400977995110024,0.8045977011494253,1.8,0.7645833333333333,0.15437392795883362,1,jonesme01w,CLE,G
3,0,32,4,54,0,0,0,0,0.3994910941475827,0.7848101265822784,2.25,0.7122395833333334,0.23801652892561984,0,jonesme01w,CLE,G
4,0,34,3,13,0,0,0,0,0.3383084577114428,0.7073170731707317,1.2941176470588236,0.43443627450980393,0.22222222222222224,1,jonesme01w,CLE,G
5,0,33,2,15,0,0,0,0,0.37662337662337664,0.7575757575757576,0.696969696969697,0.3648989898989899,0.14685314685314685,1,jonesme01w,DET,G
9,0,33,5,1,0,0,0,0,0.4810126582278481,0.8533333333333334,0.5757575757575758,0.39835858585858586,0.2847439916405434,1,kellycr01w,SAC,F
10,2,11,1,0,0,0,0,0,0.36363636363636365,0.8636363636363636,0.5454545454545454,0.1875,0.109717868338558,1,kellycr01w,DET,F
10,1,23,2,1,0,0,0,0,0.43859649122807015,0.8421052631578947,0.34782608695652173,0.2563405797101449,0.1461769115442279,0,kellycr01w,SAC,F
6,0,3,1,0,0,0,0,0,0.0,0.75,0.3333333333333333,0.11805555555555555,0.0,0,kingbsu01w,MIN,G
2,0,29,8,88,0,0,0,0,0.3873239436619718,0.7222222222222222,2.5517241379310347,0.4489942528735632,0.2538593481989708,0,kingija01w,DET,G
5,1,5,0,0,0,0,0,0,0.0,0.75,0.2,0.0625,0.09090909090909091,1,kingija01w,DET,G
5,2,13,2,7,0,0,0,0,0.3333333333333333,0.7142857142857143,0.9230769230769231,0.20512820512820512,0.3116883116883117,0,kingija01w,PHO,G
7,0,18,0,6,0,0,0,0,0.4444444444444444,0.7777777777777778,0.6111111111111112,0.13310185185185186,0.4,0,kingija01w,SAS,G
3,0,11,1,0,0,0,0,0,0.16666666666666666,1.0,0.18181818181818182,0.07386363636363637,0.03918495297805643,1,klimezu01w,IND,F
4,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0625,0.0,0,klimezu01w,IND,F
6,0,30,0,75,0,0,0,0,0.46835443037974683,0.8,0.3333333333333333,0.1597222222222222,0.30303030303030304,0,koehnla01w,WAS,G
7,0,32,2,42,0,0,0,0,0.5,0.75,0.25,0.10481770833333333,0.29090909090909095,1,koehnla01w,WAS,G
8,0,28,0,33,0,0,0,0,0.3611111111111111,1.0,0.17857142857142858,0.08110119047619048,0.30303030303030304,0,koehnla01w,WAS,G
9,0,30,0,55,0,0,0,0,0.39344262295081966,0.0,0.1,0.1,0.05454545454545454,0,koehnla01w,WAS,G
2,0,12,0,3,0,0,0,0,0.28,0.8571428571428571,0.4166666666666667,0.13020833333333334,0.10101010101010102,0,korstil01w,PHO,G
7,0,32,0,30,0,0,0,0,0.3389830508474576,0.7222222222222222,0.625,0.18033854166666666,0.08225108225108226,1,kostaan01w,HOU,G
1,0,5,0,0,0,0,0,0,0.3333333333333333,0.5,0.8,0.19166666666666668,0.08620689655172414,0,kostita01w,MIA,F
6,0,17,8,24,0,0,1,0,0.41379310344827586,0.9047619047619048,0.29411764705882354,0.2855392156862745,0.13691683569979715,1,kraayca01w,NYL,F
7,0,34,15,93,0,0,0,0,0.4435146443514644,0.7638888888888888,0.9411764705882353,0.5533088235294118,0.4006085192697769,0,kraayca01w,NYL,F
8,0,34,20,129,0,3,5,0,0.43202416918429004,0.8,1.5588235294117647,0.6458333333333334,0.3904665314401623,1,kraayca01w,NYL,F
9,0,34,26,165,2,3,10,0,0.37900874635568516,0.6909090909090909,1.9411764705882353,0.7126225490196079,0.5299188640973631,1,kraayca01w,NYL,F
10,0,34,13,144,0,0,0,0,0.3977272727272727,0.7551020408163265,0.9411764705882353,0.5441176470588235,0.39300202839756593,0,kraayca01w,NYL,F
1,0,4,0,1,0,0,0,0,0.2,1.0,0.5,0.125,0.12121212121212122,1,kubikni01w,PHO,G
2,0,3,0,1,0,0,0,0,0.25,0.0,1.6666666666666667,0.14583333333333334,0.30303030303030304,0,kubikni01w,PHO,G
7,0,33,12,4,1,0,0,0,0.4765625,0.6896551724137931,0.42424242424242425,0.3181818181818182,0.2664576802507837,0,lacyje01w,PHO,F
8,0,20,0,3,0,0,0,0,0.41935483870967744,0.5,0.1,0.10104166666666667,0.08189655172413793,1,lacyje01w,PHO,F
9,0,33,6,21,1,0,0,0,0.3894736842105263,0.6727272727272727,0.8181818181818182,0.3819444444444444,0.23249738766980146,0,lacyje01w,ATL,F
10,0,32,7,19,0,0,0,0,0.3125,0.6486486486486487,0.28125,0.2506510416666667,0.18857758620689657,1,lacyje01w,ATL,F
1,0,2,0,0,0,0,0,0,0.4,0.5,0.0,0.1875,0.0,1,lacyve01w,NYL,C
3,0,3,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.1111111111111111,0.2727272727272727,1,lambesh01w,CHA,G
4,0,27,0,16,0,0,1,0,0.3611111111111111,0.7804878048780488,0.5555555555555556,0.1550925925925926,0.0877742946708464,1,lambesh01w,DET,G
5,0,34,4,27,0,0,0,0,0.423728813559322,0.7843137254901961,2.588235294117647,0.48284313725490197,0.1951219512195122,0,lambesh01w,HOU,G
6,0,12,1,7,0,0,0,0,0.3111111111111111,0.8,1.75,0.2638888888888889,0.1590909090909091,1,lambesh01w,DET,G
1,0,13,4,0,0,0,0,0,0.5,0.5,0.23076923076923078,0.22435897435897437,0.08626887131560028,1,lambmo01w,HOU,C
9,0,34,6,0,1,0,0,0,0.6238532110091743,0.5490196078431373,0.4411764705882353,0.3241421568627451,0.7918879768227909,0,langhcr01w,WAS,F-C
10,0,34,13,2,0,1,0,0,0.5822368421052632,0.6850393700787402,0.8823529411764706,0.6691176470588235,0.7561156412157154,1,langhcr01w,WAS,F-C
9,0,27,7,0,0,1,0,0,0.5,0.5606060606060606,0.7037037037037037,0.3256172839506173,0.2330779054916986,1,larkier01w,NYL,F
10,0,18,4,0,0,0,0,0,0.42424242424242425,0.6956521739130435,0.4444444444444444,0.15856481481481483,0.1484674329501916,0,larkier01w,NYL,F
2,0,32,21,67,0,3,3,0,0.3741935483870968,0.7058823529411765,1.0625,0.4342447916666667,0.29633620689655177,1,lassiam01w,HOU,F
3,1,6,2,5,0,0,0,0,0.0,0.5,0.3333333333333333,0.1597222222222222,0.08620689655172414,1,lassiam01w,HOU,F
3,2,24,19,66,1,1,2,0,0.35172413793103446,0.7058823529411765,2.4583333333333335,0.5208333333333334,0.22629310344827588,1,lassiam01w,SEA,F
4,0,32,26,73,2,0,0,0,0.38461538461538464,0.6333333333333333,1.3125,0.4772135416666667,0.3017241379310345,0,lassiam01w,SEA,F
5,0,33,22,89,0,3,3,0,0.352112676056338,0.6666666666666666,1.1515151515151516,0.37436868686868685,0.20898641588296762,1,lassiam01w,MIN,F
